""
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe
                                                    Hỗ trợ khe cắm SSD M.2"
"Ổ cứng:
                                    
                                    
                                                    256 GB SSD"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe
                                                    Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe Gen 4.0
                                                    Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng"
"Ổ cứng:
                                    
                                    
                                                    256 GB SSD"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)
                                                    Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe Gen 4.0"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe Gen 4.0"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe Gen 4.0"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    256 GB SSD"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe
                                                    Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe"
"Ổ cứng:
                                    
                                    
                                                    512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)
                                                    Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)"
