""
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - AMD Radeon Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - AMD Radeon Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - 8 nhân GPU"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Số nhân GPU:
                                    
                                    
                                                    Hãng không công bố"
"Card màn hình:
                                    
                                    
                                                    Card rời - NVIDIA GeForce RTX 2050, 4 GB"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - 8 nhân GPU"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Hiệu năng xử lý AI (TOPS):
                                    
                                    
                                                    Lên đến 142 TOPS"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - AMD Radeon 610M Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel UHD Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - Intel Iris Xe Graphics"
"Số nhân GPU:
                                    
                                    
                                                    Hãng không công bố"
"Card màn hình:
                                    
                                    
                                                    Card tích hợp - 10 nhân GPU"
"Card màn hình:
                                    
                                    
                                                    Card rời - NVIDIA GeForce RTX 3050, 4 GB"
